nome,qty,percentage
RIANHA,1,0.0002297984208252521
RIANÇO,1,0.0002297984208252521
RIAS,1,0.0002297984208252521
RIBEIR,1,0.0002297984208252521
RIBEIRADIO,1,0.0002297984208252521
RIBEIRAS,1,0.0002297984208252521
RICARDINO,1,0.0002297984208252521
RICARTE,1,0.0002297984208252521
RICAXI,1,0.0002297984208252521
RICHARD,1,0.0002297984208252521
RICHTER,1,0.0002297984208252521
RICOS-OLHOS,1,0.0002297984208252521
RICOU,1,0.0002297984208252521
RICÁRDIO,1,0.0002297984208252521
RIETSCH,1,0.0002297984208252521
RIGAUD,1,0.0002297984208252521
RIGUEIRA,1,0.0002297984208252521
RIJÃO,1,0.0002297984208252521
RIM,1,0.0002297984208252521
RISCA,1,0.0002297984208252521
RISO,1,0.0002297984208252521
RISSON,1,0.0002297984208252521
RIVARA,1,0.0002297984208252521
RIVAS,1,0.0002297984208252521
ROBERT,1,0.0002297984208252521
ROBERTS,1,0.0002297984208252521
ROBIN,1,0.0002297984208252521
ROBUSTO,1,0.0002297984208252521
ROCHER,1,0.0002297984208252521
ROCÍO,1,0.0002297984208252521
RODERO,1,0.0002297984208252521
RODIGUES,1,0.0002297984208252521
RODOLFO,1,0.0002297984208252521
RODRIGUESFIGUEIREDO,1,0.0002297984208252521
RODRIGUÊS,1,0.0002297984208252521
RODRÍGUEZ,1,0.0002297984208252521
ROIOS,1,0.0002297984208252521
ROJAIS,1,0.0002297984208252521
ROLHAS,1,0.0002297984208252521
ROLLA,1,0.0002297984208252521
ROLLOT,1,0.0002297984208252521
ROMANGA,1,0.0002297984208252521
ROMARIZ,1,0.0002297984208252521
ROMBERT,1,0.0002297984208252521
ROMBÃO,1,0.0002297984208252521
RONCERO,1,0.0002297984208252521
ROPIO,1,0.0002297984208252521
ROQUES,1,0.0002297984208252521
RORIGUES,1,0.0002297984208252521
ROSADA,1,0.0002297984208252521
ROSADAS,1,0.0002297984208252521
ROSAMONTE,1,0.0002297984208252521
ROSELER,1,0.0002297984208252521
ROSETA,1,0.0002297984208252521
ROSINHAS,1,0.0002297984208252521
ROSSINI,1,0.0002297984208252521
ROSÃO,1,0.0002297984208252521
ROUPINHA,1,0.0002297984208252521
ROUQUEIRO,1,0.0002297984208252521
ROUSSADO,1,0.0002297984208252521
ROUSSELOT,1,0.0002297984208252521
ROXOS,1,0.0002297984208252521
ROZARIO,1,0.0002297984208252521
ROÇADO,1,0.0002297984208252521
RUALDE,1,0.0002297984208252521
RUFO,1,0.0002297984208252521
RUIVÃES,1,0.0002297984208252521
RUM,1,0.0002297984208252521
RUSSEL,1,0.0002297984208252521
RUSSELL,1,0.0002297984208252521
RUSSIANO,1,0.0002297984208252521
RUTH,1,0.0002297984208252521
RUTZ,1,0.0002297984208252521
RUVINA,1,0.0002297984208252521
RÉQUIO,1,0.0002297984208252521
RÉZIO,1,0.0002297984208252521
RÊGA,1,0.0002297984208252521
RÊPAS,1,0.0002297984208252521
RÓIS,1,0.0002297984208252521
RÔLO,1,0.0002297984208252521
RÖHLIG,1,0.0002297984208252521
RÚBIO,1,0.0002297984208252521
S.,1,0.0002297984208252521
SAAD,1,0.0002297984208252521
SABALA,1,0.0002297984208252521
SABARIGO,1,0.0002297984208252521
SABAS,1,0.0002297984208252521
SABBO,1,0.0002297984208252521
SABINA,1,0.0002297984208252521
SABORANO,1,0.0002297984208252521
SABORIDA,1,0.0002297984208252521
SABROSA,1,0.0002297984208252521
SABÓIA,1,0.0002297984208252521
SACARRÃO,1,0.0002297984208252521
SACO,1,0.0002297984208252521
SADLER,1,0.0002297984208252521
SAENZ,1,0.0002297984208252521
SAGRES,1,0.0002297984208252521
SAIAGO,1,0.0002297984208252521
SAIAL,1,0.0002297984208252521
SAINICA,1,0.0002297984208252521
SAIOTE,1,0.0002297984208252521
SAIYAD,1,0.0002297984208252521
SAJARA,1,0.0002297984208252521
SALADA,1,0.0002297984208252521
SALAVISA,1,0.0002297984208252521
SALGUINHO,1,0.0002297984208252521
SALINAS,1,0.0002297984208252521
SALOMÃO,1,0.0002297984208252521
SALPICO,1,0.0002297984208252521
SALSELAS,1,0.0002297984208252521
SALUCOMBO,1,0.0002297984208252521
SALVADINHO,1,0.0002297984208252521
SALVATERRA,1,0.0002297984208252521
SALVAÇÃO,1,0.0002297984208252521
SALVO,1,0.0002297984208252521
SAM,1,0.0002297984208252521
SAMARRA,1,0.0002297984208252521
SAMARRO,1,0.0002297984208252521
SAMARTINHO,1,0.0002297984208252521
SAMBADE,1,0.0002297984208252521
SAMBADO,1,0.0002297984208252521
SAMCHERALI,1,0.0002297984208252521
SAMGI,1,0.0002297984208252521
SAMICO,1,0.0002297984208252521
SAMOUCO,1,0.0002297984208252521
SAMPAINHO,1,0.0002297984208252521
SAMPAIOLOPES,1,0.0002297984208252521
SAMSUDIN,1,0.0002297984208252521
SAMÕES,1,0.0002297984208252521
SAMÚDIO,1,0.0002297984208252521
SANCAS,1,0.0002297984208252521
SANCHA,1,0.0002297984208252521
SANCHAS,1,0.0002297984208252521
SANCHEIRA,1,0.0002297984208252521
SANDIARES,1,0.0002297984208252521
SANDOVAL,1,0.0002297984208252521
SANFONA,1,0.0002297984208252521
SANGIL,1,0.0002297984208252521
SANGUESSUGA,1,0.0002297984208252521
SANGUINHO,1,0.0002297984208252521
SANHEIRA,1,0.0002297984208252521
SANHEIRO,1,0.0002297984208252521
SANONA,1,0.0002297984208252521
SANSORDA,1,0.0002297984208252521
SANT,1,0.0002297984208252521
SANTAINHO,1,0.0002297984208252521
SANTARENO,1,0.0002297984208252521
SANTISTEBAN,1,0.0002297984208252521
SANTULHÃO,1,0.0002297984208252521
SANT´ANNA,1,0.0002297984208252521
SANÇA,1,0.0002297984208252521
SAO,1,0.0002297984208252521
SAPEIRA,1,0.0002297984208252521
SAPICO,1,0.0002297984208252521
SAPO,1,0.0002297984208252521
SAQUE,1,0.0002297984208252521
SARANDÃO,1,0.0002297984208252521
SARAPICOS,1,0.0002297984208252521
SARDICA,1,0.0002297984208252521
SARGES,1,0.0002297984208252521
SARILHO,1,0.0002297984208252521
SARRASQUEIRO,1,0.0002297984208252521
SARREIRA,1,0.0002297984208252521
SASTRE,1,0.0002297984208252521
SAUDE,1,0.0002297984208252521
SAUZEDO,1,0.0002297984208252521
SAVCHANDE,1,0.0002297984208252521
SCARPA,1,0.0002297984208252521
SCHADE,1,0.0002297984208252521
SCHEER,1,0.0002297984208252521
SCHERZBERG,1,0.0002297984208252521
SCHULZ,1,0.0002297984208252521
SCHUMACHER,1,0.0002297984208252521
SCHUMANN,1,0.0002297984208252521
SCHWAGER,1,0.0002297984208252521
SCHWINGEL,1,0.0002297984208252521
SEBASTIAN,1,0.0002297984208252521
SEBASTIÂO,1,0.0002297984208252521
SEBE,1,0.0002297984208252521
SECRETÁRIO,1,0.0002297984208252521
SEDLMAYR,1,0.0002297984208252521
SEDUVEM,1,0.0002297984208252521
SEICEIRA,1,0.0002297984208252521
SEIXA,1,0.0002297984208252521
SEIXOSA,1,0.0002297984208252521
SELAS,1,0.0002297984208252521
SELEIRO,1,0.0002297984208252521
SELORES,1,0.0002297984208252521
SELORINDO,1,0.0002297984208252521
SEM,1,0.0002297984208252521
SEMANA,1,0.0002297984208252521
SEMEANO,1,0.0002297984208252521
SEMPAO,1,0.0002297984208252521
SENCADES,1,0.0002297984208252521
SENGO,1,0.0002297984208252521
SENO,1,0.0002297984208252521
SEOANE,1,0.0002297984208252521
SEPANA,1,0.0002297984208252521
SEPANAS,1,0.0002297984208252521
SEPODES,1,0.0002297984208252521
SERAMOTA,1,0.0002297984208252521
SERDEIRA,1,0.0002297984208252521
SEREIJINHO,1,0.0002297984208252521
SERELHA,1,0.0002297984208252521
SERGIO,1,0.0002297984208252521
SEROTE,1,0.0002297984208252521
SERRACHINO,1,0.0002297984208252521
SERRADAS,1,0.0002297984208252521
SERRADO,1,0.0002297984208252521
SERRALVA,1,0.0002297984208252521
SERRANA,1,0.0002297984208252521
SERREIRA,1,0.0002297984208252521
SERVA,1,0.0002297984208252521
SERVO,1,0.0002297984208252521
SERZEDELO,1,0.0002297984208252521
SERÁPIO,1,0.0002297984208252521
SERÉM,1,0.0002297984208252521
SERÊNO,1,0.0002297984208252521
SESUDO,1,0.0002297984208252521
SETA,1,0.0002297984208252521
SETRA,1,0.0002297984208252521
SEVERIM,1,0.0002297984208252521
SEVILHANO,1,0.0002297984208252521
SEXAUER,1,0.0002297984208252521
SEZINANDO,1,0.0002297984208252521
SHEEHAN,1,0.0002297984208252521
SHEPHERD,1,0.0002297984208252521
SIANO,1,0.0002297984208252521
SIAS,1,0.0002297984208252521
SIATRA,1,0.0002297984208252521
SIDRÓNIO,1,0.0002297984208252521
SIEBEN,1,0.0002297984208252521
SIEIRO,1,0.0002297984208252521
SIETRA,1,0.0002297984208252521
SIGMARINGA,1,0.0002297984208252521
SILA,1,0.0002297984208252521
SILHÉU,1,0.0002297984208252521
SILVINO,1,0.0002297984208252521
SIM-SIM,1,0.0002297984208252521
SIMAL,1,0.0002297984208252521
SIMARIA,1,0.0002297984208252521
SIMENTA,1,0.0002297984208252521
SIMEÃO,1,0.0002297984208252521
SIMPLICIO,1,0.0002297984208252521
SIMÃES,1,0.0002297984208252521
SIMÓN,1,0.0002297984208252521
SIMÔA,1,0.0002297984208252521
SINGH,1,0.0002297984208252521
SINGÉIS,1,0.0002297984208252521
SINTRÃO,1,0.0002297984208252521
SINVAL,1,0.0002297984208252521
SIOGA,1,0.0002297984208252521
SIQUENIQUE,1,0.0002297984208252521
SISMEIRO,1,0.0002297984208252521
SIZA,1,0.0002297984208252521
SIZIFREDO,1,0.0002297984208252521
SKAPINAKIS,1,0.0002297984208252521
SOALHEIRO,1,0.0002297984208252521
SOBERANO,1,0.0002297984208252521
SOBRADO,1,0.0002297984208252521
SOBRALINHO,1,0.0002297984208252521
SOBRÍN,1,0.0002297984208252521
SODRÉ,1,0.0002297984208252521
SOEIMA,1,0.0002297984208252521
SOEIRA,1,0.0002297984208252521
SOLA,1,0.0002297984208252521
SOLHA,1,0.0002297984208252521
SOLIZ,1,0.0002297984208252521
SOLLEIRO,1,0.0002297984208252521
SONIM,1,0.0002297984208252521
SONO,1,0.0002297984208252521
SONSO,1,0.0002297984208252521
SOPAS,1,0.0002297984208252521
SORAS,1,0.0002297984208252521
SORETO,1,0.0002297984208252521
SORNA,1,0.0002297984208252521
SORRILHA,1,0.0002297984208252521
SORTES,1,0.0002297984208252521
SOTANA,1,0.0002297984208252521
SOUCASAUX,1,0.0002297984208252521
SOUDO,1,0.0002297984208252521
SOUTA,1,0.0002297984208252521
SOUTELINHO,1,0.0002297984208252521
SOUTELOS,1,0.0002297984208252521
SOUZA-CARDOSO,1,0.0002297984208252521
SOVELA,1,0.0002297984208252521
SOVERAL,1,0.0002297984208252521
SOZINHO,1,0.0002297984208252521
SPINOLA,1,0.0002297984208252521
SPRATLEY,1,0.0002297984208252521
SQUILACCE,1,0.0002297984208252521
STANZANI,1,0.0002297984208252521
STAVRIDOU,1,0.0002297984208252521
STEHLE,1,0.0002297984208252521
STEIN,1,0.0002297984208252521
STICHINI,1,0.0002297984208252521
STRALEN,1,0.0002297984208252521
STRAND,1,0.0002297984208252521
STREET,1,0.0002297984208252521
STRITZKE,1,0.0002297984208252521
STYLIANO,1,0.0002297984208252521
SUAREZ,1,0.0002297984208252521
SUCESSO,1,0.0002297984208252521
SUEIRAS,1,0.0002297984208252521
SUMARES,1,0.0002297984208252521
SUMMAVIELLE,1,0.0002297984208252521
SUMPTION,1,0.0002297984208252521
SURENDRALAL,1,0.0002297984208252521
SURGY,1,0.0002297984208252521
SURREIRA,1,0.0002297984208252521
SUTIL,1,0.0002297984208252521
SUTRE,1,0.0002297984208252521
SYKES,1,0.0002297984208252521
SZOLNOKY,1,0.0002297984208252521
SÁBIO,1,0.0002297984208252521
SÁDIO,1,0.0002297984208252521
SÁRRIA,1,0.0002297984208252521
SÂNCIO,1,0.0002297984208252521
SÃO-MARCOS,1,0.0002297984208252521
SÉNECA,1,0.0002297984208252521
SÉNICA,1,0.0002297984208252521
SÉNICO,1,0.0002297984208252521
SÉRVIO,1,0.0002297984208252521
SÉVES,1,0.0002297984208252521
SÊBO,1,0.0002297984208252521
SÍLVA,1,0.0002297984208252521
SÍMÕES,1,0.0002297984208252521
SÍTIMA,1,0.0002297984208252521
SÚCIA,1,0.0002297984208252521
SÚCIO,1,0.0002297984208252521
TABANÊZ,1,0.0002297984208252521
TABARRA,1,0.0002297984208252521
TABOSA,1,0.0002297984208252521
TABOSO,1,0.0002297984208252521
TACANHO,1,0.0002297984208252521
TAFULA,1,0.0002297984208252521
TAFULO,1,0.0002297984208252521
TAI,1,0.0002297984208252521
TAIA,1,0.0002297984208252521
TAIRUM,1,0.0002297984208252521
TAJUDDIN,1,0.0002297984208252521
TAKAGI,1,0.0002297984208252521
TALEFE,1,0.0002297984208252521
TALHADA,1,0.0002297984208252521
TALHANTE,1,0.0002297984208252521
TAMEIRÃO,1,0.0002297984208252521
TANGARRINHA,1,0.0002297984208252521
TANIÇAS,1,0.0002297984208252521
TANQUE,1,0.0002297984208252521
TAPADO,1,0.0002297984208252521
TAPIN,1,0.0002297984208252521
TARANA,1,0.0002297984208252521
TARDEGO,1,0.0002297984208252521
TARELHO,1,0.0002297984208252521
TARON,1,0.0002297984208252521
TAROUCA,1,0.0002297984208252521
TARRINHO,1,0.0002297984208252521
TARRIO,1,0.0002297984208252521
TASCA,1,0.0002297984208252521
TASQUEIRO,1,0.0002297984208252521
TASQUINHA,1,0.0002297984208252521
TASSO,1,0.0002297984208252521
TAULOIS,1,0.0002297984208252521
TAYLOR,1,0.0002297984208252521
TAÍNHA,1,0.0002297984208252521
TECEDEIRO,1,0.0002297984208252521
TEFILE,1,0.0002297984208252521
TEIXEIRÓ,1,0.0002297984208252521
TEIXIERA,1,0.0002297984208252521
TEIXOEIRA,1,0.0002297984208252521
TELHA,1,0.0002297984208252521
TELHADA,1,0.0002297984208252521
TELÉSFERO,1,0.0002297984208252521
TEMPORÁRIO,1,0.0002297984208252521
TENRINHO,1,0.0002297984208252521
TENTÚGAL,1,0.0002297984208252521
TEOTONIO,1,0.0002297984208252521
TERENO,1,0.0002297984208252521
TERESINHO,1,0.0002297984208252521
TEREZA,1,0.0002297984208252521
TERREIROS,1,0.0002297984208252521
TERRINCA,1,0.0002297984208252521
TERRÃO,1,0.0002297984208252521
TERRÔA,1,0.0002297984208252521
TERÊNCIO,1,0.0002297984208252521
TESTAS,1,0.0002297984208252521
TETO,1,0.0002297984208252521
TEXEIRA,1,0.0002297984208252521
THEDIM,1,0.0002297984208252521
THEMUDO,1,0.0002297984208252521
THENAISIE,1,0.0002297984208252521
THILLET,1,0.0002297984208252521
TIBAES,1,0.0002297984208252521
TIBEIRO,1,0.0002297984208252521
TIBERIO,1,0.0002297984208252521
TIBÉRIA,1,0.0002297984208252521
TIERES,1,0.0002297984208252521
TIGOL,1,0.0002297984208252521
TIJALEIRO,1,0.0002297984208252521
TIM-TIM,1,0.0002297984208252521
TIMOTEO,1,0.0002297984208252521
TINY,1,0.0002297984208252521
TIRA,1,0.0002297984208252521
TIRA-PICOS,1,0.0002297984208252521
TITA,1,0.0002297984208252521
TIZA,1,0.0002297984208252521
TOIPA,1,0.0002297984208252521
TOJEIRA,1,0.0002297984208252521
TOJEIRO,1,0.0002297984208252521
TOLDA,1,0.0002297984208252521
TOMADA,1,0.0002297984208252521
TOMENO,1,0.0002297984208252521
TOMÁZ,1,0.0002297984208252521
TONIM,1,0.0002297984208252521
TOPÊTE,1,0.0002297984208252521
TORKA,1,0.0002297984208252521
TORNEIROS,1,0.0002297984208252521
TORNELO,1,0.0002297984208252521
TORNIXA,1,0.0002297984208252521
TORPES,1,0.0002297984208252521
TORRADAS,1,0.0002297984208252521
TORRADINHAS,1,0.0002297984208252521
TORRALVO,1,0.0002297984208252521
TORRAO,1,0.0002297984208252521
TOSTÃO,1,0.0002297984208252521
TOSTÕES,1,0.0002297984208252521
TOUCINHO,1,0.0002297984208252521
TOULSON,1,0.0002297984208252521
TOUREGA,1,0.0002297984208252521
TOUREIRO,1,0.0002297984208252521
TOURIRI,1,0.0002297984208252521
TOVIM,1,0.0002297984208252521
TRABULA,1,0.0002297984208252521
TRAFARIA,1,0.0002297984208252521
TRANCHETE,1,0.0002297984208252521
TRANNOY,1,0.0002297984208252521
TRAQUETE,1,0.0002297984208252521
TRAVADO,1,0.0002297984208252521
TRAVANCAS,1,0.0002297984208252521
TRAVASSO,1,0.0002297984208252521
TRAVELAS,1,0.0002297984208252521
TREJEIRA,1,0.0002297984208252521
TREMEZINHO,1,0.0002297984208252521
TREMLET,1,0.0002297984208252521
TREMOCEIRO,1,0.0002297984208252521
TREPECÊLO,1,0.0002297984208252521
TREZENTOS,1,0.0002297984208252521
TRIANA,1,0.0002297984208252521
TRICAMEGY,1,0.0002297984208252521
TRIGUEIRÃO,1,0.0002297984208252521
TRIGUINHO,1,0.0002297984208252521
TRILHO,1,0.0002297984208252521
TRINCAO,1,0.0002297984208252521
TRINCHETO,1,0.0002297984208252521
TRINIDAD,1,0.0002297984208252521
TRINO,1,0.0002297984208252521
TRISTANY,1,0.0002297984208252521
TRIÃES,1,0.0002297984208252521
TROCA,1,0.0002297984208252521
TROEIRO,1,0.0002297984208252521
TROGANO,1,0.0002297984208252521
TROGEIRA,1,0.0002297984208252521
TROIA,1,0.0002297984208252521
TROINA,1,0.0002297984208252521
TROLE,1,0.0002297984208252521
TROLES,1,0.0002297984208252521
TROLHA,1,0.0002297984208252521
TRONCÃO,1,0.0002297984208252521
TRONJO,1,0.0002297984208252521
TROPECELO,1,0.0002297984208252521
TROTA,1,0.0002297984208252521
TROUXA,1,0.0002297984208252521
TROVOADA,1,0.0002297984208252521
TROÇA,1,0.0002297984208252521
TRULARU,1,0.0002297984208252521
TRUTA,1,0.0002297984208252521
TRÊPA,1,0.0002297984208252521
TSUKAGOSHI,1,0.0002297984208252521
TUNES,1,0.0002297984208252521
TURELA,1,0.0002297984208252521
TURIEL,1,0.0002297984208252521
TURQUEL,1,0.0002297984208252521
TUTA,1,0.0002297984208252521
TÁBOAS,1,0.0002297984208252521
TÁRTARO,1,0.0002297984208252521
TÉRRIO,1,0.0002297984208252521
TÉTÉ,1,0.0002297984208252521
TÒVAR,1,0.0002297984208252521
TÔCO,1,0.0002297984208252521
TÚBAL,1,0.0002297984208252521
TÚLIO,1,0.0002297984208252521
UBACH,1,0.0002297984208252521
UGHETTO,1,0.0002297984208252521
UNDERWOOD,1,0.0002297984208252521
URIA,1,0.0002297984208252521
URMAL,1,0.0002297984208252521
URZAL,1,0.0002297984208252521
UTERELO,1,0.0002297984208252521
VACONCELOS,1,0.0002297984208252521
VAGAROSO,1,0.0002297984208252521
VAGAS,1,0.0002297984208252521
VAHIA,1,0.0002297984208252521
VAIRINHO,1,0.0002297984208252521
VAL-DO-RIO,1,0.0002297984208252521
VALDOLEIROS,1,0.0002297984208252521
VALE-DE-OVELHA,1,0.0002297984208252521
VALEGA,1,0.0002297984208252521
VALEIRA,1,0.0002297984208252521
VALEIXO,1,0.0002297984208252521
VALEJO,1,0.0002297984208252521
VALENCE,1,0.0002297984208252521
VALERIANO,1,0.0002297984208252521
VALEZIM,1,0.0002297984208252521
VALGA,1,0.0002297984208252521
VALIM,1,0.0002297984208252521
VALLE-FLÔR,1,0.0002297984208252521
VALLEJO,1,0.0002297984208252521
VALOIS,1,0.0002297984208252521
VALONGO,1,0.0002297984208252521
VALOR,1,0.0002297984208252521
VALPEREIRO,1,0.0002297984208252521
VALTELHAS,1,0.0002297984208252521
VALY,1,0.0002297984208252521
VALÉRIA,1,0.0002297984208252521
VAN-ZELLER,1,0.0002297984208252521
VANINE,1,0.0002297984208252521
VANN,1,0.0002297984208252521
VANZELLER,1,0.0002297984208252521
VAQUES,1,0.0002297984208252521
VARAJIDÁS,1,0.0002297984208252521
VARALONGA,1,0.0002297984208252521
VAREDA,1,0.0002297984208252521
VAREJAO,1,0.0002297984208252521
VARGE,1,0.0002297984208252521
VARGENS,1,0.0002297984208252521
VARGINHA,1,0.0002297984208252521
VARINHO,1,0.0002297984208252521
VARIZ,1,0.0002297984208252521
VARJOSALO,1,0.0002297984208252521
VASCCONCELOS,1,0.0002297984208252521
VASCON,1,0.0002297984208252521
VASCONSELOS,1,0.0002297984208252521
VASQUINHO,1,0.0002297984208252521
VATEVA,1,0.0002297984208252521
VAU,1,0.0002297984208252521
VAZA,1,0.0002297984208252521
VAZQUEZ,1,0.0002297984208252521
VEDES,1,0.0002297984208252521
VEDOR,1,0.0002297984208252521
VEDORIAS,1,0.0002297984208252521
VEGAR,1,0.0002297984208252521
VEIA,1,0.0002297984208252521
VELASQUES,1,0.0002297984208252521
VELEDA,1,0.0002297984208252521
VELHAS,1,0.0002297984208252521
VELINDRO,1,0.0002297984208252521
VELOZA,1,0.0002297984208252521
VELÁSIA,1,0.0002297984208252521
VENANCIO,1,0.0002297984208252521
VENCES,1,0.0002297984208252521
VENDEIRO,1,0.0002297984208252521
VENDINHA,1,0.0002297984208252521
VENERA,1,0.0002297984208252521
VENTAS,1,0.0002297984208252521
VENTOSA,1,0.0002297984208252521
VENTUZELO,1,0.0002297984208252521
VERDADES,1,0.0002297984208252521
VERDIAL,1,0.0002297984208252521
VERGASTA,1,0.0002297984208252521
VERGUETE,1,0.0002297984208252521
VERNE,1,0.0002297984208252521
VERNUCCIO,1,0.0002297984208252521
VERSCHOOR,1,0.0002297984208252521
VERÓNICA,1,0.0002297984208252521
VEVA,1,0.0002297984208252521
VEYRIER,1,0.0002297984208252521
VIANNA,1,0.0002297984208252521
VICENCIO,1,0.0002297984208252521
VICOS,1,0.0002297984208252521
VICTO,1,0.0002297984208252521
VICÊNCIA,1,0.0002297984208252521
VIDAGO,1,0.0002297984208252521
VIDAS,1,0.0002297984208252521
VIDASINHA,1,0.0002297984208252521
VIDEIRAS,1,0.0002297984208252521
VIDREIRA,1,0.0002297984208252521
VIDREIRO,1,0.0002297984208252521
VIDUEDO,1,0.0002297984208252521
VIDÓ,1,0.0002297984208252521
VIEIRO,1,0.0002297984208252521
VIEITE,1,0.0002297984208252521
VIEITO,1,0.0002297984208252521
VIERIRA,1,0.0002297984208252521
VIERU,1,0.0002297984208252521
VIGA,1,0.0002297984208252521
VILA-FRANCA,1,0.0002297984208252521
VILA-LOBOS,1,0.0002297984208252521
VILA-VERDE,1,0.0002297984208252521
VILABRIL,1,0.0002297984208252521
VILAFRANCA,1,0.0002297984208252521
VILALOBOS,1,0.0002297984208252521
VILALTA,1,0.0002297984208252521
VILAMEÃ,1,0.0002297984208252521
VILAO,1,0.0002297984208252521
VILARDOURO,1,0.0002297984208252521
VILASBOAS,1,0.0002297984208252521
VILHANA,1,0.0002297984208252521
VILHEGAS,1,0.0002297984208252521
VILLANUEVA,1,0.0002297984208252521
VILLARET,1,0.0002297984208252521
VINHEIRAS,1,0.0002297984208252521
VINTENA,1,0.0002297984208252521
VIOLINDO,1,0.0002297984208252521
VIRA,1,0.0002297984208252521
VIRTUDES,1,0.0002297984208252521
VIRTUOSO,1,0.0002297984208252521
VISCONDE,1,0.0002297984208252521
VISINHO,1,0.0002297984208252521
VISSER,1,0.0002297984208252521
VITERBO,1,0.0002297984208252521
VITO,1,0.0002297984208252521
VITORIANAO,1,0.0002297984208252521
VIVA,1,0.0002297984208252521
VIVALDO,1,0.0002297984208252521
VIZINHA,1,0.0002297984208252521
VIÂES,1,0.0002297984208252521
VIÇOSA,1,0.0002297984208252521
VOUILLAMOZ,1,0.0002297984208252521
VREIA,1,0.0002297984208252521
VUNGE,1,0.0002297984208252521
VÁRZEO,1,0.0002297984208252521
VÁS,1,0.0002297984208252521
VÁZQUEZ,1,0.0002297984208252521
VÉSTEAS,1,0.0002297984208252521
WAHNON,1,0.0002297984208252521
WAKEFIELD,1,0.0002297984208252521
WALD,1,0.0002297984208252521
WALLACE,1,0.0002297984208252521
WALLIS,1,0.0002297984208252521
WARLAUMONT,1,0.0002297984208252521
WASTERLAIN,1,0.0002297984208252521
WELLENKAMP,1,0.0002297984208252521
WERGIKOSKI,1,0.0002297984208252521
WESTERMANN,1,0.0002297984208252521
WESTWOOD,1,0.0002297984208252521
WIEHLE,1,0.0002297984208252521
WILDSCHÜTZ,1,0.0002297984208252521
WINTER,1,0.0002297984208252521
WOLLSCHEID,1,0.0002297984208252521
WONG,1,0.0002297984208252521
WORM,1,0.0002297984208252521
WU,1,0.0002297984208252521
WUNDERLY,1,0.0002297984208252521
XAREZ,1,0.0002297984208252521
XARRAMA,1,0.0002297984208252521
XEREZ,1,0.0002297984208252521
XIS,1,0.0002297984208252521
YU,1,0.0002297984208252521
YUET,1,0.0002297984208252521
YVES,1,0.0002297984208252521
ZAGALINHO,1,0.0002297984208252521
ZAMBANA,1,0.0002297984208252521
ZAMBUJEIRO,1,0.0002297984208252521
ZAMBUJINHO,1,0.0002297984208252521
ZANANAR,1,0.0002297984208252521
ZANANCHO,1,0.0002297984208252521
ZANGALHO,1,0.0002297984208252521
ZANY,1,0.0002297984208252521
ZARRAIS,1,0.0002297984208252521
ZARRETE,1,0.0002297984208252521
ZEIDAN,1,0.0002297984208252521
ZIEBELL,1,0.0002297984208252521
ZIMBRON,1,0.0002297984208252521
ZOLA,1,0.0002297984208252521
ZORRINHO,1,0.0002297984208252521
ZORZAN,1,0.0002297984208252521
ZUADA,1,0.0002297984208252521
ZURRINHA,1,0.0002297984208252521
ZYLBERBERG,1,0.0002297984208252521
ZÓZIMO,1,0.0002297984208252521
ZÚQUETE,1,0.0002297984208252521
ÀLVARES,1,0.0002297984208252521
ÁGUIA,1,0.0002297984208252521
ÂNGELES,1,0.0002297984208252521
ÓCA,1,0.0002297984208252521
ÔLIVEIRA,1,0.0002297984208252521
ÖZTÜRK,1,0.0002297984208252521
SILVA,10169,2.3368201413719887
SANTOS,6785,1.5591822852993356
FERREIRA,5917,1.3597172560230166
PEREIRA,5557,1.276989824525926
OLIVEIRA,4607,1.0586813247419364
COSTA,4480,1.0294969252971293
RODRIGUES,4419,1.015479221626789
MARTINS,4098,0.9417139285418831
FERNANDES,3777,0.8679486354569771
GONÇALVES,3659,0.8408324217995974
SOUSA,3495,0.8031454807842561
LOPES,3344,0.768445919239643
MARQUES,3143,0.7222564366537674
ALMEIDA,3007,0.6910038514215331
GOMES,2992,0.6875568751091543
RIBEIRO,2988,0.6866376814258532
ALVES,2920,0.6710113888097361
CARVALHO,2868,0.659061870926823
PINTO,2767,0.6358522304234725
DIAS,2339,0.5374985063102646
TEIXEIRA,2308,0.5303747552646818
CORREIA,1988,0.4568392606006011
MOREIRA,1750,0.40214723644419115
MENDES,1662,0.381924975411569
MONTEIRO,1645,0.3780184022575397
SOARES,1618,0.3718138448952579
CARDOSO,1545,0.35503856017501445
PIRES,1529,0.35136178544181046
NUNES,1525,0.35044259175850945
VIEIRA,1478,0.3396420659797226
ROCHA,1415,0.3251647654677317
DUARTE,1396,0.3207985954720519
CUNHA,1276,0.2932227849730217
COELHO,1234,0.2835712512983611
FONSECA,1205,0.2769070970944288
RAMOS,1180,0.27116213657379745
CRUZ,1168,0.2684045555238945
MATOS,1151,0.26449798236986516
NEVES,1148,0.2638085871073894
MACHADO,1105,0.2539272550119036
JESUS,1097,0.25208886764530153
REIS,1077,0.24749289922879647
SIMÕES,1000,0.2297984208252521
FIGUEIREDO,983,0.22589184767122283
ANTUNES,964,0.22152567767554301
CASTRO,950,0.2183084997839895
MAGALHÃES,906,0.2081973692676784
TAVARES,883,0.20291200558869757
ARAÚJO,846,0.19440946401816328
FREITAS,845,0.194179665597338
BARBOSA,810,0.1861367208684542
